UniProtID	GeneID	Origin	Inf0h_counts	Inf15h_counts	Inf24h_counts	Inf48h_counts	Inf72h_counts	Inf0h_TMM	Inf15h_TMM	Inf24h_TMM	Inf48h_TMM	Inf72h_TMM	logFC_15h	pval_15h	FDR_15h	logFC_24h	pval_24h	FDR_24h	logFC_48h	pval_48h	FDR_48h	logFC_72h	pval_72h	FDR_72h	Ttest_FDR_24h	Ttest_FDR_48h	Ttest_FDR_72h
Q14680	MELK	Host	2594.5	1858	1925.5	1953.5	1448	129.1493222	60.74874883	100.1793494	101.2918186	75.63387539	0.812038404	0.017196029	0.317051779	-0.448498384	0.012325762	0.072050736	-0.406617299	0.078475636	0.276583781	-0.705172455	0.002595533	0.056465097	0.6551	0.96303	0.97155
O00255	MEN1	Host	1608.5	3087	2163.5	1910	1669.5	77.66943181	100.9318556	109.7744377	95.18966478	83.87379271	-0.079099938	0.814029289	0.999718578	0.595075658	0.003565618	0.029877805	0.386061162	0.088254322	0.296668319	0.041337495	0.800152161	0.909709549	0.78027	0.9994	0.99205
Q7L2J0	MEPCE	Host	3242.166667	7713	3177	3457.5	3240.5	155.6272009	252.1825079	158.6847492	167.7578371	162.1497131	-0.012118801	0.971152274	0.999718578	0.058144055	0.708374744	0.866890665	0.132597714	0.526886051	0.783148678	0.086727833	0.536393095	0.764746276	0.38608	0.96303	0.99554
Q14696	MESDC2	Host	2673.5	7270	3063.5	3072	2795	132.6852436	237.6982799	160.9032306	156.9453579	144.4629131	0.106255708	0.751274223	0.999718578	0.312430708	0.066965899	0.220782049	0.27776591	0.192935412	0.471691395	0.145795513	0.321194894	0.598560145	0.48821	0.96303	0.97155
P53582	METAP1	Host	3386.666667	6872	4000	3884.5	4021.5	163.560702	224.6853617	204.6939972	192.7875208	204.6061664	0.201338718	0.548325194	0.999718578	0.414884721	0.020447731	0.102378358	0.343964355	0.100061782	0.320602875	0.266735339	0.088143338	0.311519046	0.18213	0.96303	0.97155
Q6UB28	METAP1D	Host	505.8333333	193	551	628.5	545.5	25.62769068	6.310284459	29.79933426	33.10690785	29.58468595	-0.461312015	0.201291663	0.999718578	0.178077403	0.507083945	0.735032898	0.260118107	0.315812362	0.61493886	0.086651949	0.695713966	0.858841759	0.37169	0.96303	0.99721
Q9UBP6	METTL1	Host	1965.5	1429	1658.5	1647	1919	94.26571257	46.72226161	82.2540332	79.22088974	96.41640158	-0.177356874	0.600230389	0.999718578	-0.235197485	0.217731829	0.46139229	-0.173563456	0.439559352	0.722248275	0.136786407	0.381235047	0.650131166	0.05275	0.85463	0.97155
Q5JPI9	METTL10	Host	37.33333333	1246	32	32	35	1.636003363	40.7389349	1.472249072	1.434367588	1.562204041	0.025600841	0.939841933	0.999718578	-0.197073912	0.61511097	0.808558187	-0.230127417	0.605685688	0.831941658	-0.15414489	0.753202721	0.888455672	NA	NA	NA
Q8N6R0	METTL13	Host	1671.166667	3364	1622.5	1791.5	1576	79.74681582	109.9885851	80.11003789	88.3458864	79.47433336	-0.114235692	0.733949473	0.999718578	-0.044173531	0.811327817	0.919329988	0.215730117	0.339038338	0.636071228	0.032083077	0.849797502	0.93328544	0.48971	0.96303	0.97917
Q9HCE5	METTL14	Host	2231.666667	2609	2037	2070.5	2281	106.3540854	85.3032754	101.1040293	99.88586704	111.761354	-0.456875899	0.175215802	0.999718578	0.016963486	0.920880113	0.967255066	-0.102028502	0.647098478	0.851162291	0.04958801	0.743129108	0.882807629	0.08522	0.97382	0.94431
A6NJ78	METTL15	Host	662.6666667	660	439.5	432	429	31.13700197	21.5792111	22.03038579	21.39015665	21.20464454	0.404621787	0.241304579	0.999718578	-0.464347196	0.063635688	0.21418258	-0.498862147	0.068113386	0.251598689	-0.417663039	0.105715022	0.342936474	0.22942	0.96303	0.97155
Q86W50	METTL16	Host	3500.833333	2865	2927.5	3294	3247	169.6398546	93.67339365	147.6122364	161.472744	162.5529081	-0.487415059	0.147986768	0.999718578	-0.109089327	0.487509508	0.721728952	-0.001520097	0.994212645	0.997979546	-0.081318869	0.563287661	0.781431937	0.0829	0.96303	0.97155
Q9H7H0-3	METTL17	Host	1744	866	1335.5	1424	1564	81.85414568	28.31454063	66.03333589	69.54155998	75.2497655	0.055712054	0.870382615	0.999718578	-0.059683842	0.760645726	0.896427661	-0.152973408	0.499720311	0.764293814	-0.179888635	0.28478322	0.566500103	0.24898	0.96303	0.97155
O95568	METTL18	Host	2031	449	1915.5	1864.5	1826	92.66565286	14.6804027	91.06503803	86.26666424	85.91220191	0.021686864	0.950269296	0.999718578	-0.226828287	0.20835209	0.44983187	-0.233449825	0.297636065	0.597270183	0.040381377	0.797029968	0.908810663	0.15102	0.96303	0.97155
Q8WXB1	METTL21A	Host	702.1666667	939	673	619.5	692.5	34.1701483	30.70133216	33.93830043	30.02225413	34.81028678	-0.190814642	0.575180802	0.999718578	0.000446587	0.998339928	0.99970412	-0.190723303	0.458357133	0.734591029	0.034866688	0.861975712	0.938867203	0.05343	0.96303	0.52676
Q6P1Q9	METTL2B	Host	1865	1515	1888.5	2049.5	2087.5	94.37151556	49.53409821	99.56629183	104.9676338	112.4247216	-0.064190662	0.849488197	0.999718578	0.028838262	0.866404389	0.943412911	0.348868398	0.118739519	0.357059111	0.121993128	0.455242091	0.708495742	0.01684	0.98543	0.33448
Q86U44	METTL3	Host	3531.666667	5526	2952.5	3212.5	3430.5	167.926422	180.6768493	146.464751	154.1779906	167.372379	-0.358827881	0.285165451	0.999718578	-0.041035219	0.791966804	0.909986916	-0.13779443	0.522341387	0.779932061	-0.012035166	0.930743213	0.968294466	0.01652	0.97777	0.97155
Q9NRN9	METTL5	Host	1714.666667	2478	1244.5	1202.5	1270	87.51820195	81.02012896	65.95427258	61.71695809	69.1447465	-0.151680016	0.652387808	0.999718578	-0.429507127	0.031675965	0.137279544	-0.272440832	0.238806807	0.532727954	-0.327486808	0.082459376	0.298980065	0.01426	0.96303	0.97917
Q8TCB7	METTL6	Host	418.5	74	295.5	295.5	318	19.0787925	2.419487305	14.13720569	13.75620016	14.85803416	-0.08624615	0.831883627	0.999718578	-0.430749434	0.106335961	0.299188195	-0.351248968	0.217822076	0.506640339	-0.418727915	0.114125404	0.359807085	0.20856	0.96303	0.97155
Q9H8H3	METTL7A	Host	1350.833333	1703	1388	1710	1352.5	67.231426	55.6809038	73.51556255	89.31689524	71.5620981	0.545405117	0.108281369	0.999718578	0.170864481	0.427770576	0.676792661	0.271680908	0.234795825	0.52705424	0.087402293	0.636229904	0.826181634	0.01827	0.21111	0.97155
E7ETE0	METTL8	Host	1953	1088	1598	1624.5	1437.5	93.36339383	35.57300254	80.28883986	81.0712268	71.29251807	-0.097333966	0.774493376	0.999718578	-0.214593877	0.241005655	0.490344924	-0.16159054	0.477684458	0.746972368	-0.330595443	0.074551356	0.283822638	0.01194	0.96303	0.98672
Q9H1A3	METTL9	Host	377	376	350.5	393	333.5	18.80331793	12.29361117	18.32586514	19.86406984	17.69115738	0.1976513	0.57374997	0.999718578	0.097048596	0.69899025	0.859998989	0.109840095	0.68477867	0.869045353	-0.059736119	0.813335097	0.915030327	0.46284	0.96303	0.97155
P55081	MFAP1	Host	3736.333333	7086	3089.5	2829	2896.5	185.2135463	231.6822574	159.0159897	141.5788481	148.8519655	-0.085770519	0.798036946	0.999718578	-0.179409889	0.263593454	0.517871516	-0.289666375	0.170729005	0.438559452	-0.277351348	0.085716767	0.306521943	0.05345	0.98402	0.98482
Q08431	MFGE8	Host	1243.666667	4659	1198	3656.5	1931.5	58.30385663	152.3296129	61.58225928	195.6407679	96.22523345	-0.234724178	0.484445426	0.999718578	0.324964194	0.673560662	0.845818687	1.23398548	0.512431486	0.772559311	0.836685863	0.061397191	0.25250704	0.96932	0.96303	0.97155
Q9Y4C4	MFHAS1	Host	553.3333333	259	591	624.5	591	26.40572666	8.468205569	29.1739748	30.04653026	28.50608717	-0.247411457	0.486431812	0.999718578	0.109526776	0.624899495	0.815363359	0.113835469	0.659957985	0.858147397	0.090464489	0.704259314	0.863316666	0.275	0.9994	0.97155
Q8IWA4	MFN1	Host	989.1666667	1118	1067	1102	1010	48.70002938	36.55387578	54.4714283	55.61339688	50.84738757	-0.044812435	0.895036286	0.999718578	0.176387965	0.386774884	0.643108981	0.08348778	0.72485271	0.888426154	0.220966094	0.313749155	0.592482319	0.78729	0.96303	0.97155
O95140	MFN2	Host	1242.166667	3125	1094.5	1220.5	1050.5	58.74900913	102.174295	54.59322138	59.91471785	51.18515237	-0.042879541	0.898526638	0.999718578	-0.110779947	0.587331154	0.791957108	0.06263969	0.793374224	0.918565968	-0.114779897	0.551167518	0.77418605	0.86842	0.96303	0.97155
Q14728	MFSD10	Host	65	439	89	108	106.5	2.84788312	14.35344496	4.094692731	4.840990608	4.753563726	0.146088222	0.675228973	0.999718578	0.331248237	0.381680916	0.637532089	0.575278084	0.167865299	0.434923095	0.823327794	0.106234041	0.343791078	NA	NA	NA
Q8IWI9-4	MGA	Host	10134.16667	5822	8130	7698	8225	481.0258065	190.3547985	406.0373906	377.6018383	399.9369291	0.035363422	0.916026934	0.999718578	-0.221314056	0.155513843	0.378326142	-0.32890872	0.112308942	0.345444157	-0.30169891	0.038076816	0.200842233	0.33474	0.96303	0.98181
P26572	MGAT1	Host	85.5	340	97	100	77.5	4.403633937	11.11656329	5.253937279	5.381695871	4.236532099	-0.085726509	0.807215266	0.999718578	0.199856386	0.474434846	0.713644205	0.15333614	0.630068148	0.845827712	0.009411092	0.975348952	0.989755217	0.22726	0.99431	0.97155
Q10469	MGAT2	Host	794.8333333	846	685	760.5	623.5	39.47840715	27.66062514	35.31409045	38.90154737	31.70931221	0.108512797	0.750852813	0.999718578	-0.134080617	0.521572115	0.744140323	-0.021807262	0.928856582	0.970831102	-0.237077874	0.343890153	0.618573084	0.97864	0.96303	0.97155
Q09328	MGAT5	Host	328.1666667	268	246	295.5	354	16.24241443	8.762467538	12.81899345	15.42711649	17.63798858	-0.345085834	0.330130698	0.999718578	-0.322270706	0.232069054	0.478075299	-0.369372115	0.192896702	0.471691395	0.295703567	0.327427287	0.604651843	0.11681	0.58981	0.97155
O60502	MGEA5	Host	5000.666667	12179	4443.5	4282.5	5285	246.4290115	398.2018364	226.5561755	212.2151158	264.7401561	-0.093825168	0.779318614	0.999718578	-0.000215763	0.998907429	1	-0.18847301	0.369374662	0.664082551	0.085333033	0.604166203	0.806244317	0.02323	0.96772	0.99309
Q9BQP7	MGME1	Host	3527.833333	2779	3987.5	3549	3111.5	166.9930698	90.86155705	198.2608996	174.4794063	150.1093446	0.470316254	0.163628217	0.999718578	0.251982292	0.129654076	0.338014717	0.038348128	0.85453609	0.943238619	-0.191533621	0.249548938	0.53100698	0.09985	0.96303	0.97155
P16455	MGMT	Host	409	2627	1475	1415	1556.5	18.80504974	85.89179934	77.12264857	72.30233781	81.61448908	0.108011508	0.748412931	0.999718578	2.431372128	0.287172224	0.545027875	2.001745928	0.04107375	0.179572267	2.289031121	0.049004538	0.22613815	0.05349	0.96303	0.97155
O14880	MGST3	Host	182.6666667	176	201	230	236.5	8.897535388	5.754456294	10.20131846	11.45306775	11.47474116	0.190417525	0.606319678	0.999718578	0.252908637	0.343535829	0.600964045	0.388126867	0.17849678	0.451048063	0.29457321	0.408238841	0.67092154	0.64115	0.96303	0.97155
Q5JRA6	MIA3	Host	6836.666667	3805	4821	4613.5	4673	324.377239	124.4074216	240.3096029	228.5118256	233.0141172	-0.157040719	0.640151448	0.999718578	-0.401433264	0.017537325	0.092397632	-0.434252092	0.041321446	0.180078504	-0.378650263	0.025945806	0.165279082	0.47116	0.96303	0.97155
Q86YT6	MIB1	Host	1972.333333	179	1655	1586.5	1575.5	90.58223933	5.852543617	79.81158308	75.04351722	74.51220854	0.387969513	0.296515267	0.999718578	-0.162247898	0.374156442	0.630225095	-0.146144077	0.515764866	0.774607041	-0.286894039	0.10705419	0.345475557	0.78373	0.96303	0.97155
Q8TDZ2-4	MICAL1	Host	5391.333333	4018	6015	5233	5085.5	254.606792	131.3716215	295.302506	253.7822379	251.6660845	0.324082375	0.335311946	0.999718578	0.083161975	0.589882173	0.792788669	-0.084391197	0.680592662	0.867576956	0.198610889	0.18047349	0.447523467	0.57241	0.96303	0.97155
Q7RTP6	MICAL3	Host	6171.333333	4816	6109	6045	6305.5	299.9730825	157.4628495	307.6040891	294.1539869	313.9149149	-0.077167513	0.818127619	0.999718578	0.089952968	0.562323105	0.775117398	-0.066299248	0.750443935	0.899202952	0.06829937	0.609919135	0.810389321	0.01712	0.96303	0.98051
Q8N3F8	MICALL1	Host	1247.5	549	1263.5	1340	1377	62.37799876	17.94998014	64.62828344	66.797769	70.45074825	-0.16817379	0.625669318	0.999718578	0.161767924	0.433490684	0.681077867	0.148555065	0.534039973	0.786833008	0.210478517	0.309851587	0.589536105	0.39157	0.96303	0.97155
Q9BPX6-3	MICU1	Host	2305	2326	2420	2397.5	2127.5	112.1662217	76.05037125	123.9164667	121.6488686	108.7049329	0.106754909	0.751461552	0.999718578	0.170986392	0.311054957	0.571552671	0.080339013	0.716921337	0.883660759	0.006146555	0.967451059	0.986020646	0.167	0.96303	0.97155
Q8IYU8	MICU2	Host	1164	640	1614	1507	1622	55.05472208	20.92529561	80.65104948	75.31590121	80.55227483	0.216147361	0.530475652	0.999718578	0.585923928	0.008929177	0.058388417	0.501140434	0.051014362	0.20515043	0.577569332	0.014153114	0.127063905	0.0207	0.96303	0.97155
Q9NQG6	MIEF1	Host	499.6666667	464	391	480.5	498	22.06899135	15.17083932	18.16245316	21.71001354	22.37633803	-0.190717519	0.58206877	0.999718578	-0.146433622	0.586130664	0.791556255	-0.00262883	0.992564584	0.997967931	-0.116744138	0.659226171	0.839295104	0.00437	0.96303	0.99831
Q9BRT3	MIEN1	Host	543.8333333	296	478.5	477.5	361.5	25.97324257	9.677949221	23.64586047	22.97444827	17.7183359	-0.460616945	0.190925079	0.999718578	-0.089931136	0.707893328	0.866767517	-0.064052633	0.808623224	0.92652719	-0.638738362	0.021621699	0.151988457	0.01149	0.89302	0.97155
Q8N108-12	MIER1	Host	1886.333333	675	1403.5	1469	1519	87.7403759	22.06964772	68.71750252	69.56020127	73.13521299	0.132116914	0.700681089	0.999718578	-0.238566495	0.214989681	0.458193457	-0.255072772	0.260902351	0.556405485	-0.303139408	0.091973038	0.318180192	0.89662	0.96303	0.97155
Q8N344	MIER2	Host	81.33333333	273	85.5	82	92.5	3.563620167	8.92594641	3.933665489	3.675566943	4.128682109	0.081448158	0.819301585	0.999718578	0.102887842	0.783177542	0.904211315	0.009770937	0.981202668	0.993450405	0.166410026	0.702820688	0.862601243	NA	NA	NA
Q7Z3K6-2	MIER3	Host	688.6666667	320	727.5	609	608	31.2593508	10.46264781	34.61408346	28.44135886	28.33909975	0.200949459	0.57054747	0.999718578	0.144761996	0.506804845	0.734908051	-0.030390019	0.906877703	0.963460568	-0.11461878	0.58297752	0.793463064	0.82925	0.96976	0.97155
P14174	MIF	Host	1305.5	2852	1246	1065.5	1280	62.86112937	93.24834858	62.3003923	51.15175188	63.35802853	-0.430955667	0.200686632	0.999718578	0.11073284	0.581129882	0.787476532	-0.305845344	0.221077769	0.51053467	-0.01987901	0.909982342	0.959810178	0.08171	0.96303	0.97155
A9UHW6-3	MIF4GD	Host	719.8333333	548	465.5	393.5	364.5	31.53179532	17.91728437	21.41662322	17.63823893	16.26923923	0.473032583	0.173945163	0.999718578	-0.749097127	0.027949804	0.126507283	-1.023162317	0.006750178	0.052084785	-0.775723221	0.058015285	0.244130012	NA	NA	NA
Q8N4C8	MINK1	Host	508.5	1610	605.5	582.5	553	25.12064494	52.64019678	31.71608128	30.14015606	28.82406458	0.185088454	0.584467248	0.999718578	0.235411248	0.314765066	0.574054569	0.132155338	0.618194218	0.839691271	0.224120266	0.319956404	0.597896952	0.46078	0.96303	0.97155
Q5TGZ0	MINOS1	Host	56	1176	53.5	73	62.5	3.069032559	38.45023069	3.041255485	4.082628747	3.673020536	-0.270018241	0.426094973	0.999718578	-0.050878415	0.893425803	0.954704638	0.35282141	0.402491386	0.693035322	0.474847721	0.322539556	0.599792205	NA	NA	NA
Q9NXC5	MIOS	Host	1683	3100	1620	1725.5	1758.5	82.05026415	101.3569006	82.49320357	86.3811711	89.17484359	-0.054032331	0.872341244	0.999718578	0.11514264	0.531955865	0.750323049	0.100961944	0.648774493	0.852133166	0.125985155	0.4282963	0.686589418	0.02892	0.96303	0.97155
Q99797	MIPEP	Host	1938.166667	3228	2034.5	1891	1997.5	96.93722877	105.5419598	106.1913043	98.39594867	105.5172373	0.254893247	0.448893772	0.999718578	0.113310449	0.513228327	0.738403297	-0.153145993	0.496664885	0.761448016	0.200799628	0.216387918	0.490507599	0.57878	0.98848	0.97155
Q9H081	MIS12	Host	1551.333333	207	694	771	1130	73.86059325	6.7680253	34.36797727	37.05734173	56.04804251	-0.312183438	0.386005072	0.999718578	-1.141835068	2.90E-05	0.000854444	-0.892917609	0.000431815	0.006625815	-0.336200716	0.088988641	0.313226046	0.06815	0.96303	0.97155
Q9NYP9	MIS18A	Host	1971.666667	1989	1752	1620	1274	97.79541963	65.03189528	90.82055858	84.67210253	66.22795401	0.91695111	0.007217287	0.157711091	-0.27569294	0.125319805	0.330716068	-0.438718122	0.100737691	0.322001547	-0.413414831	0.036567287	0.195582885	0.62722	0.96303	0.97155
Q6P0N0	MIS18BP1	Host	4703.333333	3557	4117	3920	3139.5	225.6383182	116.2988695	208.1639809	196.721386	157.6911073	0.934272018	0.005936015	0.133843906	-0.144760115	0.385586541	0.641530053	-0.332936476	0.116717969	0.352737972	-0.387742151	0.041424838	0.209206622	0.51014	0.96303	0.97155
Q8WV92	MITD1	Host	211	877	226.5	258.5	218.5	10.66232891	28.67419415	11.91100356	13.49106811	12.02111201	-0.065243153	0.848296867	0.999718578	0.136837644	0.602379327	0.800926763	0.300084858	0.300906344	0.600844904	0.077033632	0.77874293	0.901238054	0.36907	0.96303	0.97155
Q9ULH7	MKL2	Host	2471.666667	2605	1794	1891.5	2020	129.3852343	85.1724923	96.32946292	99.81726736	111.1857074	-0.213464962	0.526023253	0.999718578	-0.449916676	0.014702925	0.082353407	-0.255675474	0.248915431	0.541597898	-0.090496881	0.586267423	0.795054585	0.0244	0.99238	0.97242
Q9UL63	MKLN1	Host	2770.833333	3839	2502	2132.5	2289	136.3808278	125.5190779	126.5023315	107.16144	118.1536162	0.618464771	0.066928488	0.799078745	-0.141964884	0.38412008	0.639618253	-0.335073295	0.128786041	0.373627655	-0.200162512	0.194883482	0.464943713	0.62074	0.96303	0.97155
Q9BUB5	MKNK1	Host	695.6666667	201	622.5	648	677	33.1726109	6.571850654	30.81830602	31.38300602	33.41175719	-0.343668802	0.340639994	0.999718578	-0.210261624	0.333058923	0.59084891	-0.069751831	0.781349922	0.913517417	0.093131118	0.649420818	0.833302929	0.03946	0.96441	0.97155
Q9H000	MKRN2	Host	1631.333333	3622	1417	1587	1432.5	79.71060725	118.4240949	72.1294218	79.24044442	72.51807362	0.058420266	0.861988573	0.999718578	-0.042086364	0.823370835	0.924670589	0.127012964	0.572072277	0.812734225	-0.258500885	0.143294975	0.403564213	0.79195	0.96303	0.97155
Q13064	MKRN3	Host	11.66666667	38	44.5	60.5	47.5	0.639676867	1.242439427	2.529642413	3.383548482	2.791495608	-0.37940631	0.402936917	0.999718578	2.228862018	7.54E-05	0.001725864	2.380532613	6.36E-06	0.000186072	1.959688642	0.011738931	0.115698625	NA	NA	NA
Q14165	MLEC	Host	4922	9353	6155.5	6968	6275	239.6619395	305.8035779	316.5552054	351.6972222	318.6806231	0.08072192	0.809596133	0.999718578	0.442490494	0.012146437	0.071514293	0.557267852	0.008280992	0.060050209	0.460466957	0.009226734	0.103608507	0.28309	0.96303	0.97155
Q15773	MLF2	Host	334.8333333	1079	228.5	208.5	235	16.11890792	35.27874057	11.53698025	10.33946916	11.4572583	-0.290930911	0.391739517	0.999718578	-0.518783324	0.054659327	0.194026518	-0.533209309	0.065164921	0.24383221	-0.532171005	0.086220253	0.307640875	0.00342	0.99678	0.9897
P40692	MLH1	Host	5298.166667	5311	4150	4117	3810.5	252.6467636	173.6472578	206.6150516	201.9933813	188.9199109	0.238863937	0.476831206	0.999718578	-0.255377827	0.113976106	0.312410493	-0.305016214	0.140601943	0.39348068	-0.352197671	0.036637707	0.195829758	0.65365	0.96303	0.97155
Q03111	MLLT1	Host	1747.5	851	1487	1369.5	1424.5	84.45654159	27.82410401	75.47460495	68.17558879	72.07619485	-0.191614283	0.574272516	0.999718578	-0.151754727	0.412686904	0.664801985	-0.214199719	0.347768003	0.643052581	-0.240996397	0.168556161	0.434915849	0.00432	0.96303	0.98103
P55197	MLLT10	Host	1256.5	430	1123	1359	1293	58.7482706	14.05918299	55.3300232	65.0236991	62.28460624	-0.443700771	0.200957376	0.999718578	-0.015096395	0.940605621	0.974337327	0.174532159	0.4588828	0.735287489	0.101496034	0.571412566	0.785792647	0.0077	0.96303	0.97155
P55196-5	MLLT4	Host	1771.5	344	1252.5	1291	1362.5	85.92983501	11.24734639	63.81873065	63.47449657	69.41486643	0.425704671	0.230243856	0.999718578	-0.388351094	0.054660683	0.194026518	-0.478874005	0.037448313	0.168757866	-0.295282202	0.12043165	0.370097094	0.01149	0.96303	0.97155
P55198	MLLT6	Host	480.6666667	1275	417.5	448.5	436	21.76031881	41.68711236	19.98317472	20.88072861	20.30863456	0.391582539	0.249806069	0.999718578	0.165035285	0.511335825	0.73776232	0.121654785	0.653137346	0.85464843	-0.04388322	0.847654912	0.93258217	0.46871	0.96303	0.99721
Q9BVC4	MLST8	Host	1043.833333	584	741.5	919	880.5	50.0718632	19.09433225	36.94351907	44.97362296	44.18386216	-0.16914259	0.623063659	0.999718578	-0.535356982	0.016966736	0.090157456	-0.346120773	0.149801001	0.4097065	-0.087160365	0.653084356	0.835480082	0.15051	0.96303	0.98672
Q9HAP2	MLXIP	Host	405.8333333	137	442.5	473.5	451.5	18.55073428	4.479321092	21.03582629	21.9402649	20.8591285	-0.096277743	0.797301135	0.999718578	0.111005374	0.662029701	0.840317662	0.20037465	0.463654126	0.738679915	-0.076651277	0.760596731	0.892877145	0.06264	0.56165	0.97155
